gwiId,wgt,age,gender,education,income,children,marital
e0d6ca79dbab5ae91b8275ea9a37fe54,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
e85cd8815dec14ddcc4a96b768927069,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,2,single
e9214ea971d721deed73775df4808208,4964.415750592672,25-34,M,University degree,Top 25%,1,single
ed29918be5c7055fc8ed0ce7305bee7c,4156.2143980421615,45-64,F,Trade / technical school or college,Bottom 25%,0,single
f4385107ecabf99ad85dc9e2924f8704,4785.1625715406935,45-64,M,Trade / technical school or college,Top 25%,0,single
fa65738bb2aff80328375b57e4053b43,3691.0130847656283,25-34,F,Postgraduate degree,Top 25%,0,single
087a739f241a560a09231cb4a45faf76,4452.796148340271,45-64,M,Schooling until age 18,Mid 50%,0,married
090fcc097a2389ee808b3529cbbfd75a,3722.7426677880653,35-44,F,University degree,Mid 50%,0,married
099c46fb7c8ea67764793229b182f7cb,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
09ae334678cb843ad2ff41dddadb8eaa,4785.1625715406935,45-64,M,Schooling until age 18,Top 25%,0,single
0c9113c2b2bdb26f05bf5e6e9626e423,4452.796148340271,45-64,M,Trade / technical school or college,Bottom 25%,0,single
1351725cf14edff663fba870b5353867,3761.888744450687,45-64,F,Postgraduate degree,Top 25%,1,single
24a8a5c2a341e33bcf20e3db3344f882,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,1,single
2b0a5dbbceec7f38c104549a7b5c6eab,3691.0130847656283,25-34,F,University degree,Bottom 25%,1,single
2c6b3a0ddde6cdad4e07be732d37fba9,6556.642585168079,16-24,M,University degree,Mid 50%,1,single
2d991d2d2d9bbeb3c4106efe174d047b,3691.0130847656283,25-34,F,Trade / technical school or college,Bottom 25%,2,single
3120deef1057aaf7a69bcfccc36761e5,4785.1625715406935,45-64,M,Trade / technical school or college,Mid 50%,2,single
35b50dee831f977c2b41ce670103170e,3761.888744450687,45-64,F,University degree,Mid 50%,2,single
3ca8bc458a8d8d03a76645b5f27ce739,3722.7426677880653,35-44,F,University degree,Prefer not to say,0,married
3cf6b4b430318e3447220db043252636,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,2,single
3e854a7de2f15d59c98740200368fc6b,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,0,married
40ba28dd1fbcd1ade1746d06b3d330ed,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
44b505c0d70482007f17e3039ded14ae,3691.0130847656283,25-34,F,Postgraduate degree,Bottom 25%,0,single
47d01f75421f6e586b73b15f0d2ef7ac,4452.796148340271,45-64,M,University degree,Mid 50%,2,married
485b7b2994be1cffc41c4b9d0899ee54,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,2,single
494db66e80566e2efa972f194daecc49,4569.578641823026,35-44,M,University degree,Top 25%,3+,single
5015426247e343ba1d9c7e95dc732597,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,2,married
530d7aa4c5a0eac63d8f7b3654ec2e01,6556.642585168079,16-24,M,Schooling until age 18,Mid 50%,0,single
5bf864ef2935f9fed7d619424fa6f034,4452.796148340271,45-64,M,Trade / technical school or college,Bottom 25%,0,single
5d7003e7522422fd1ca40b234c098e84,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,married
5e57d5724ee47f0b6008ff3426385f5c,3691.0130847656283,25-34,F,University degree,Bottom 25%,1,single
6055b55e25a8bfc45c52a1f70ac2b8b5,4964.415750592672,25-34,M,Schooling until age 18,Top 25%,0,single
60be960c47b6c677bffe64fcf09ac8a0,4156.2143980421615,45-64,F,Schooling until age 16,Mid 50%,0,married
675c06d4d16c87d77a000f6328f98b8c,4964.415750592672,25-34,M,Schooling until age 18,Mid 50%,1,single
712ca094426ce721f603127eb5905ce7,3691.0130847656283,25-34,F,Trade / technical school or college,Mid 50%,0,single
71fad9f998b51e3a9e8e6abf45d2a1b8,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
732ff215715ee9e887ba94cf1b596a32,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,1,married
78daf5439ac3a16e07d9ff67de8fd968,4452.796148340271,45-64,M,Schooling until age 16,Top 25%,2,married
791ef6f6e50f8a9507a3cad56ded90b1,4452.796148340271,45-64,M,Schooling until age 16,Bottom 25%,3+,single
7b1267f56b57bf2218c3d916c110e6cb,4785.1625715406935,45-64,M,Schooling until age 18,Mid 50%,0,single
7f0278960bf42a2ff3d43f1555376f62,3761.888744450687,45-64,F,University degree,Mid 50%,0,single
94ebb1408ced4ede585e26c979a0f16a,4785.1625715406935,45-64,M,Trade / technical school or college,Top 25%,2,married
9816fcee476e4861b2bd4706248a7966,3722.7426677880653,35-44,F,University degree,Mid 50%,2,married
9a4c59417a3a7c6193b4afdc9745fa14,4785.1625715406935,45-64,M,Schooling until age 18,Mid 50%,2,married
a19e6806aba36b079141c7be71a0d788,3691.0130847656283,25-34,F,Trade / technical school or college,Mid 50%,1,married
a1b64bfc73acdd89357bf7449e54e2c3,4452.796148340271,45-64,M,University degree,Mid 50%,2,single
c9a57ec40f0347fa8b3892a480cc94d1,4785.1625715406935,45-64,M,University degree,Top 25%,0,married
ca5ff19f28166874209ae39a02e736dc,3946.9774114261822,16-24,F,University degree,Mid 50%,2,single
cb3849883981b4dd75f281f82b22fb3e,3722.7426677880653,35-44,F,Schooling until age 16,Mid 50%,2,single
cc3be57742d21b37932634feebcb780b,3761.888744450687,45-64,F,Postgraduate degree,Prefer not to say,0,married
ceb0747524e3f0c10bf44ee6ccea0fd4,3722.7426677880653,35-44,F,Trade / technical school or college,Top 25%,2,married
d4dcc032d23fde17a2cea370552db008,4785.1625715406935,45-64,M,Trade / technical school or college,Mid 50%,1,married
ddff1abf8b91721ec908313bc3ef0eaf,3761.888744450687,45-64,F,Schooling until age 16,Top 25%,2,married
e43ee718c66a313f3e461965a15f1aeb,4785.1625715406935,45-64,M,Trade / technical school or college,Bottom 25%,2,married
e5dc7d1f3a1d89f5ffe2a55b73ba4cb6,4785.1625715406935,45-64,M,Schooling until age 18,Bottom 25%,0,single
e7d651ddc052eda4de35dcebda1bc776,3722.7426677880653,35-44,F,Trade / technical school or college,Mid 50%,3+,married
e82d7876eb0fd74e34726273e978e1d9,4785.1625715406935,45-64,M,Schooling until age 18,Mid 50%,1,single
ecebd6bf0c4f7ed0b6f56b508a2724b2,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,1,single
ee528c6d6b6567d31cb1018a297d4b51,3722.7426677880653,35-44,F,Schooling until age 18,Bottom 25%,3+,single
f37e0616a33f50c6878eafa17b3b4035,4785.1625715406935,45-64,M,University degree,Mid 50%,0,single
f45096368ad0592a8f9daa227138db85,3946.9774114261822,16-24,F,University degree,Prefer not to say,0,single
f82fb489f964f6095ff9974c316cd84f,4156.2143980421615,45-64,F,Trade / technical school or college,Mid 50%,3+,married
fd1a621577ccc25f76922abee5c45292,4452.796148340271,45-64,M,Schooling until age 18,Bottom 25%,0,single
0259f6f262fe212fd9220c8bdbe58a91,4569.578641823026,35-44,M,Trade / technical school or college,Bottom 25%,3+,married
08aadb9d4ea3848866c7fa688518ba22,4156.2143980421615,45-64,F,Schooling until age 18,Prefer not to say,2,married
09e6ee19471839dacdb306eb15fd1026,3691.0130847656283,25-34,F,Trade / technical school or college,Mid 50%,0,single
0acf1a1cd76c5b146f1ded03f96a8c77,3722.7426677880653,35-44,F,Schooling until age 16,Bottom 25%,3+,single
0b253d72a9ccd15c2e2f9b034deeb555,3761.888744450687,45-64,F,Postgraduate degree,Top 25%,0,single
105f35490b20bb141b080090af862419,3722.7426677880653,35-44,F,Schooling until age 16,Bottom 25%,1,single
18976fd8fe7e8b3e9e840dcaa9beeb7d,4785.1625715406935,45-64,M,Schooling until age 18,Mid 50%,1,single
29bd63f59e806aa8d26138231c18f4c0,4964.415750592672,25-34,M,University degree,Mid 50%,0,single
2c4e0024a640fe3934421307f9a5a7ee,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
2cbfe8946237eb8cd2af6c963cf76683,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,1,single
34d006027544a3e039b868d8d64e4c54,3691.0130847656283,25-34,F,Trade / technical school or college,Mid 50%,1,single
375e2cd1c641c022edfa0defc61a4851,3722.7426677880653,35-44,F,Schooling until age 16,Top 25%,2,married
3f44236bc9695964eabcd33df696b90e,3722.7426677880653,35-44,F,Schooling until age 18,Bottom 25%,2,single
42a7fdd0543012bd12c29ccd3b7348be,4964.415750592672,25-34,M,Trade / technical school or college,Mid 50%,2,married
445512f5b25cdb18e9ba04b0d1c58bec,4452.796148340271,45-64,M,Schooling until age 16,Bottom 25%,3+,single
44aafc005b64c06bc11a5a5bf3bf6cfb,3722.7426677880653,35-44,F,Trade / technical school or college,Mid 50%,2,married
4518894ca35d796cef56a0126536d543,3691.0130847656283,25-34,F,Postgraduate degree,Top 25%,2,married
4575035868348e309647dbd3c219daaf,3761.888744450687,45-64,F,University degree,Top 25%,1,married
49454f43d2e2b37e3627868cc99adb86,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,1,married
4a2c5e24be4e253940f6d1711ee29b72,6556.642585168079,16-24,M,Schooling until age 18,Bottom 25%,0,single
4b7d54fb922c8d987eb368d24b50f45e,4785.1625715406935,45-64,M,University degree,Mid 50%,0,married
4e0f8cf9fc6096173806976fb68b59a3,4785.1625715406935,45-64,M,University degree,Top 25%,0,married
583254d8715978b6220b31fd53c0db8f,3946.9774114261822,16-24,F,University degree,Top 25%,0,single
7945dfd64537508fae7a48d4afcfab39,4156.2143980421615,45-64,F,Schooling until age 18,Mid 50%,1,married
7a9e9690102a51dc1d20a60dba76f6b0,3761.888744450687,45-64,F,University degree,Mid 50%,0,single
802092bd3f0af4352ac4bf40d55d924a,3946.9774114261822,16-24,F,Schooling until age 18,Prefer not to say,0,single
8ab6de5bed0741b1b9d4121c727b3b58,4569.578641823026,35-44,M,University degree,Top 25%,2,married
8bedd9881ed986f9451cd4ca1de1b753,4785.1625715406935,45-64,M,University degree,Top 25%,0,single
9009b34d1c11298315ffb5ad93c15b5c,6556.642585168079,16-24,M,Schooling until age 16,Top 25%,1,single
955505ade3b57268662f18b4a3b84a41,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,1,single
95a9f87639af4236331267c2a3d1e3b6,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,0,single
95e8e1f4102a9c82a3ff2d5e3569737c,3691.0130847656283,25-34,F,University degree,Bottom 25%,0,single
9a6db8a03cd6104d8fbb67d2ff708091,6556.642585168079,16-24,M,Schooling until age 16,Mid 50%,0,single
9e7f20d71e486489c16ef5d5da1325ca,3691.0130847656283,25-34,F,Postgraduate degree,Mid 50%,0,married
9eda79ae0e88b16a7742af53bb1470b0,3722.7426677880653,35-44,F,University degree,Top 25%,2,married
b4ebbcff8a264545e16ea2a1a24931a7,4569.578641823026,35-44,M,University degree,Top 25%,2,married
b4f47ac4ce2e15d76515bd2fc969e698,3691.0130847656283,25-34,F,Trade / technical school or college,Top 25%,2,married
b9a17c97427f294443b57663b4c5f8a2,4785.1625715406935,45-64,M,University degree,Prefer not to say,0,single
b9e7389a2cb3f1e752925fb45621d768,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
c13547e9d015031da064ddb0a2a5dc00,3761.888744450687,45-64,F,Schooling until age 18,Prefer not to say,0,single
c208b4bb42dac3be88b16cab0a850931,3691.0130847656283,25-34,F,Schooling until age 18,Prefer not to say,2,single
c397af9232d361bb4362e2f9ae48ffbe,3761.888744450687,45-64,F,Schooling until age 18,Bottom 25%,3+,married
cbfb748c6df2b6d743752382e8191067,4964.415750592672,25-34,M,Schooling until age 18,Bottom 25%,2,married
cd89d7960eba79ccbd2b1c56234c740f,3761.888744450687,45-64,F,Postgraduate degree,Bottom 25%,0,single
ce5cb6d900daf4da92146498ce94d189,4569.578641823026,35-44,M,University degree,Top 25%,0,single
cfd3245e663b0ac646641657e1b0fbc5,3761.888744450687,45-64,F,Postgraduate degree,Prefer not to say,1,single
d058d36f17a604198b303ace65236181,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,2,single
d2b24c9dc4ab62fe077805f658f95a4d,3761.888744450687,45-64,F,Schooling until age 16,Bottom 25%,2,single
d41e73eac17a8a2627f91728b9f504aa,3722.7426677880653,35-44,F,University degree,Mid 50%,2,married
d8260feddba2220f4426a0b13888a42e,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,0,single
d905d32f974e65e57801de76a2819eb2,4569.578641823026,35-44,M,Schooling until age 16,Mid 50%,0,married
dcd7c8ad53616b08d33cb07564857953,4569.578641823026,35-44,M,Schooling until age 16,Top 25%,2,married
e7db53ca571e2d093ce912b1af28a579,3722.7426677880653,35-44,F,Trade / technical school or college,Bottom 25%,2,married
eb3d1a9ceb02390bc89de33cbbcdcbff,4569.578641823026,35-44,M,Schooling until age 16,Mid 50%,1,single
fe10baf730be21f05ef11b06f3f48662,4964.415750592672,25-34,M,Schooling until age 18,Mid 50%,2,married
ffabadcdb8f718328b26d506b78d1266,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,2,married
01b9fb9be490da5435f938361d19f9bd,4569.578641823026,35-44,M,Postgraduate degree,Mid 50%,0,single
10223f594f8c02cc2c1e774f2faab5b2,4569.578641823026,35-44,M,Schooling until age 16,Mid 50%,1,single
1ba0ecf4f10af05debaf689438ba15fc,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,2,married
1d327f4a0b8d9d00b29ff6107ca8cf7e,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,2,married
1e869d55ce88a5fb1dfb446461bb93a1,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
216a100a4e5df95b9155e2f788503fdf,4452.796148340271,45-64,M,University degree,Mid 50%,1,single
22973ac6d8aed8c1c9ad03bfc92d9ff5,6556.642585168079,16-24,M,University degree,Top 25%,2,married
256a7e7e7a1cb3603db3276ddfc6a70c,4156.2143980421615,45-64,F,University degree,Mid 50%,3+,single
2ae5ea65c5b9cad90a9b3a2f505a5669,3691.0130847656283,25-34,F,Postgraduate degree,Bottom 25%,0,single
2f94da33e29e498bc663c9b94819f289,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,2,married
3093d701eecfa4c2dbe28262bc135f2c,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
32462de1abd1977041ca5fb5a562e1dd,3722.7426677880653,35-44,F,Postgraduate degree,Top 25%,0,single
341a94271d9cbe711cd99b15279c08b3,4569.578641823026,35-44,M,University degree,Top 25%,2,married
3973f32b8c0f5c36852e12f448579c67,3691.0130847656283,25-34,F,Schooling until age 16,Mid 50%,2,single
3f1ec603aa6043085d83bf62e5216479,3946.9774114261822,16-24,F,Schooling until age 18,Top 25%,0,single
40601353ddca772622f0b0ee8b12bd3b,3946.9774114261822,16-24,F,University degree,Bottom 25%,1,single
416873cffbcbad62c6c2d9ef96c5f594,4964.415750592672,25-34,M,Schooling until age 18,Mid 50%,0,single
45e591943aa84b0ab27c9583583dd758,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,2,married
50c374fadd72fd9f1944f8a1b16f74b9,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,0,married
5266ae027581b22b7a2ad6402a090d2e,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
58f6e7d1bb5c0e84f2b708aed9904d9b,6556.642585168079,16-24,M,Trade / technical school or college,Prefer not to say,1,single
811c1b6360ea78e74f3a0c51cf7d78ed,3946.9774114261822,16-24,F,Schooling until age 16,Mid 50%,1,single
84200136f9fa4fed5878d32505377277,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,0,married
8a66ad865823341cfb0908ae6d1b0474,3691.0130847656283,25-34,F,University degree,Mid 50%,2,single
8b3d9420ed470f56cd30ec81624d5111,4964.415750592672,25-34,M,University degree,Top 25%,1,married
94981dce9b1b088bbe6ed01525aae1da,3761.888744450687,45-64,F,Trade / technical school or college,Bottom 25%,1,single
9b966bc5bf8578d741bb19786e219534,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
a1735ed67b7645b1c6c76078ab741c0b,3691.0130847656283,25-34,F,Schooling until age 18,Top 25%,0,single
a229f080a7eb4cb5b3a38eeecdd43ab5,3722.7426677880653,35-44,F,University degree,Bottom 25%,0,single
a2dee3972d8fc920537d57da362b9e38,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,0,single
a68bff7edb8973708ef521eb5f4707f1,4569.578641823026,35-44,M,University degree,Prefer not to say,2,married
b13ce611ac3b023af508e2dfbddf5bf3,3722.7426677880653,35-44,F,University degree,Bottom 25%,0,single
b6dda2d96465f822f53ca4ab9cf932eb,4156.2143980421615,45-64,F,University degree,Top 25%,3+,married
b8200400ce78a3f5bebd59d8d271e8b0,4452.796148340271,45-64,M,University degree,Mid 50%,2,married
bb0f443c924adb7ff1199cd9b75aee73,3722.7426677880653,35-44,F,University degree,Mid 50%,0,single
bd71b3cae1738caaf3deae31ff88e0c2,4785.1625715406935,45-64,M,Schooling until age 16,Prefer not to say,2,single
c42eb56b3614a3c3173f86ade0e4833f,3722.7426677880653,35-44,F,University degree,Mid 50%,0,single
d0078c3dbce380a5b96ccf2b8ff49d12,4452.796148340271,45-64,M,University degree,Top 25%,1,married
d5594f225274f1b1f6b0694e62394340,4569.578641823026,35-44,M,Schooling until age 16,Top 25%,2,married
e66d48ea16878288a079f52af02c4465,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,0,single
e8b7d12d3b619bf0203c19f416aa9a31,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,0,single
f64fb62930e7cd3700f986786a7e946e,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
f9ef52d4f1b2604d62c00aa8fbd54d62,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
fc0be84a3ab28d0a0d605e9de7347098,4964.415750592672,25-34,M,University degree,Mid 50%,2,single
fc98f41451a293626d6a1c0dddbab27d,6556.642585168079,16-24,M,Schooling until age 18,Top 25%,0,single
017934437d995ca2ca8ea74e2e5ddcf6,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
0185b1236c555dad4341549c6459a86c,4156.2143980421615,45-64,F,Schooling until age 18,Bottom 25%,1,married
0c10bc33613f7ffaacf0293aa6366f75,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
1938e23066c2a887bbf9c1f5e11f5158,3722.7426677880653,35-44,F,Trade / technical school or college,Mid 50%,3+,married
1f976f13d92862a57f87168c2791dcd6,6556.642585168079,16-24,M,Trade / technical school or college,Prefer not to say,0,single
1fb6eb5057390c406cdaf958e9ca5e09,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,0,married
222a8aab1b989972c02bef3fe403f23a,3691.0130847656283,25-34,F,Postgraduate degree,Prefer not to say,1,married
22fb47cebeeaf2d3729b51f8dfd7fbe7,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,0,single
236cb05ecaef16d155feef02ae684367,4785.1625715406935,45-64,M,Trade / technical school or college,Mid 50%,2,married
24929a92c4232574494553459062a27c,4785.1625715406935,45-64,M,Postgraduate degree,Bottom 25%,3+,married
3101794ac1f0a05ed538564f779839f7,3761.888744450687,45-64,F,University degree,Mid 50%,1,married
361ecd1b79f46928fec9b2d1caaf53fe,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,0,married
3b2e45baa5c0a369cae04c7215ddf9e2,3761.888744450687,45-64,F,University degree,Bottom 25%,0,single
3d156b12d6a7064caa307114f1f3fd20,4452.796148340271,45-64,M,Schooling until age 16,Bottom 25%,1,married
3dc0d46b078beae5dd9e296ea25cdfbc,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,0,single
43f273cfcbb78227b441620e287e64f3,3691.0130847656283,25-34,F,Schooling until age 16,Mid 50%,3+,married
4a36b2832d1213fc48f59a8194493df5,4785.1625715406935,45-64,M,University degree,Top 25%,2,married
4a6fa52c02953b58c5cae0a5c81a3c1e,3691.0130847656283,25-34,F,Postgraduate degree,Prefer not to say,0,single
52beac5ef0ebda615dd1e81fff319332,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,0,single
639df8b86e1e1136d7e1ba2d6cb05c3e,4156.2143980421615,45-64,F,Schooling until age 16,Mid 50%,0,married
73f10484261efce0e6df7798ec20429e,4964.415750592672,25-34,M,University degree,Top 25%,1,married
75b43ae0691fa66c222b0e0a64104e1a,3761.888744450687,45-64,F,Trade / technical school or college,Prefer not to say,2,married
7b324d7eeb822203c51cc5b2a8c9a9a3,4156.2143980421615,45-64,F,Schooling until age 18,Top 25%,2,married
883ade2204ef93ee9121cc3f76145f78,4785.1625715406935,45-64,M,Schooling until age 16,Top 25%,3+,married
8d8ee64a98ddc95bc86d426de62ddf1e,6556.642585168079,16-24,M,Schooling until age 18,Prefer not to say,0,single
93375963be1a5ce060ca2e6c1d35ae57,3722.7426677880653,35-44,F,University degree,Top 25%,1,married
961821386099f4ec446ab173f11d5cdb,3722.7426677880653,35-44,F,University degree,Top 25%,2,married
